佛学规范资料库,http://120.92.71.142:5001/static/datafile/foxueguifanziliaoku.csv
中国918爱国网,http://120.92.71.142:5001/static/datafile/zhongguo918aiguowang.csv
中国综合方志库,http://120.92.71.142:5001/static/datafile/zhongguozonghefangzhiku.csv
俄罗斯国家博物馆,http://120.92.71.142:5001/static/datafile/eluosiguojiabowuguan.csv
故宫博物院,http://120.92.71.142:5001/static/datafile/gugongbowuyuan.csv
香港科技大学-古籍及特藏阅览区,http://120.92.71.142:5001/static/datafile/xianggangkejidaxue-gujijitecangyuelanqu.csv
敦煌国际项目,http://120.92.71.142:5001/static/datafile/dunhuangguojixiangmu.csv
中华家谱馆数据库,http://120.92.71.142:5001/static/datafile/zhonghuajiapuguanshujuku.csv
近代史数位资料库,http://120.92.71.142:5001/static/datafile/jindaishishuweiziliaoku.csv
民族魂,http://120.92.71.142:5001/static/datafile/minzuhun.csv
上海博物馆典藏,http://120.92.71.142:5001/static/datafile/shanghaibowuguandiancang.csv
中国台湾网,http://120.92.71.142:5001/static/datafile/zhongguotaiwanwang.csv
东京博物馆,http://120.92.71.142:5001/static/datafile/dongjingbowuguan.csv
英国数据档案馆,http://120.92.71.142:5001/static/datafile/yingguoshujudanganguan.csv
联合国图片,http://120.92.71.142:5001/static/datafile/lianheguotupian.csv
西夏论著资源库,http://120.92.71.142:5001/static/datafile/xixialunzhuziyuanku.csv
敦煌学馆藏书目数据库,http://120.92.71.142:5001/static/datafile/dunhuangxueguancangshumushujuku.csv
南京博物院,http://120.92.71.142:5001/static/datafile/nanjingbowuyuan.csv
中国历史文化遗产保护网-新闻资讯,http://120.92.71.142:5001/static/datafile/zhongguolishiwenhuayichanbaohuwang-xinwenzixun.csv
中国文物信息网-新闻资讯,http://120.92.71.142:5001/static/datafile/zhongguowenwuxinxiwang-xinwenzixun.csv
浙江省博物馆-馆藏精品,http://120.92.71.142:5001/static/datafile/zhejiangshengbowuguan-guancangjingping.csv
敦煌藏经洞出土文献目录数据库,http://120.92.71.142:5001/static/datafile/dunhuangcangjindongwenxianmulushujuku.csv
敦煌学研究期刊目录数据库,http://120.92.71.142:5001/static/datafile/dunhuangxueyanjiuqikanmulushujuku.csv
发现中国-地图,http://120.92.71.142:5001/static/datafile/faxianzhongguoditu.csv
古诗文网古籍,http://120.92.71.142:5001/static/datafile/gushiwenwangguji.csv
古诗文网名句,http://120.92.71.142:5001/static/datafile/gushiwenwangmingju.csv
敦煌学期刊全文数据库,http://120.92.71.142:5001/static/datafile/dunhuangxueqikanquanwenshujuku.csv
中华电子佛典,http://120.92.71.142:5001/static/datafile/zhonghuadianzifodian.csv
中国哲学书电子化计划,http://120.92.71.142:5001/static/datafile/zhongguozhexuedianzihuajihua.csv
日本所藏中文古籍数据库,http://120.92.71.142:5001/static/datafile/ribensuocangzhongwengujishujuku.csv
中华经典古籍库,http://120.92.71.142:5001/static/datafile/zhonghuajingdiangujiku.csv
大都会艺术博物馆metmuseum,http://120.92.71.142:5001/static/datafile/daduhuiyishubowuguanMetmuseum.csv
亚洲艺术文献库,http://120.92.71.142:5001/static/datafile/yazhouyishuwenxianku.csv
芝加哥艺术院,http://120.92.71.142:5001/static/datafile/zhijiageyishuyuan.csv
全国报刊图片,http://120.92.71.142:5001/static/datafile/quanguobaokantupian.csv
Gallerix在线绘画艺术图库,http://120.92.71.142:5001/static/datafile/Gallerixzaixianhuihuayishutuku.csv
数字图书馆,http://120.92.71.142:5001/static/datafile/shuzitushuguan.csv
旧金山图片库,http://120.92.71.142:5001/static/datafile/jiuijinshantupianku.csv
中国国家地理,http://120.92.71.142:5001/static/datafile/zhongguoguojiadili.csv
国家科技报告文献库,http://120.92.71.142:5001/static/datafile/guojiakejibaogaowenxianku.csv
世界学术会议库,http://120.92.71.142:5001/static/datafile/shijiexueshuhuiyiku.csv
韩国知识产权局数据库,http://120.92.71.142:5001/static/datafile/hanguozhishichanquanshujuku.csv
商标数据库,http://120.92.71.142:5001/static/datafile/shangbiaoshujuku.csv
Citeseerx 免费论文搜索网,http://120.92.71.142:5001/static/datafile/citeseerx mianfeilunwensousuowang.csv
IEEE Xplore,http://120.92.71.142:5001/static/datafile/IEEE Xplore.csv
台湾学位论文库,http://120.92.71.142:5001/static/datafile/taiwanxueweilunwenku.csv
中国论文网,http://120.92.71.142:5001/static/datafile/zhongguolunwenwang.csv
ERIC教育资源信息中心,http://120.92.71.142:5001/static/datafile/ERICjiaoyuziyuanxinxizhongxin.csv
法律图书馆,http://120.92.71.142:5001/static/datafile/falvtushuguan.csv
Linker论文库,http://120.92.71.142:5001/static/datafile/Linkerlunwenku.csv
中国国家数字图书馆博士论文,http://120.92.71.142:5001/static/datafile/zhongguoguojiashuzitushuguanboshilunwen.csv
Semantic_Scholar,http://120.92.71.142:5001/static/datafile/Semantic_Scholar.csv
道客巴巴学术论文,http://120.92.71.142:5001/static/datafile/daokebabaxueshulunwen.csv
全国报刊索引（现代）,http://120.92.71.142:5001/static/datafile/quanguobaokansuoyin（xiandai）.csv
全国报刊索引（近代）,http://120.92.71.142:5001/static/datafile/quanguobaokansuoyin（jindai）.csv
全国报刊索引(会议论文),http://120.92.71.142:5001/static/datafile/quanguobankansuoyin（huiyilunwen）.csv
BookSC,http://120.92.71.142:5001/static/datafile/booksc.csv
国家图书馆出版社,http://120.92.71.142:5001/static/datafile/guojiatushuguanchubanshe.csv
牛津学术专著电子书数据库,http://120.92.71.142:5001/static/datafile/niujinxueshuzhuanzhudianzishushujuku.csv
世哲出版社数据库,http://120.92.71.142:5001/static/datafile/shizhechubansheshujuku.csv
加利福尼亚大学出版社数据库,http://120.92.71.142:5001/static/datafile/jialifuniyadaxuechubansheshujuku.csv
荷兰威科集团图书库,http://120.92.71.142:5001/static/datafile/helankeweijituantushuku.csv
阿帕比电子图书,http://120.92.71.142:5001/static/datafile/apabidianzitushu.csv
香港教育大学书目特藏,http://120.92.71.142:5001/static/datafile/xianggangjiaoyudaxueshumutecang.csv
爱教材,http://120.92.71.142:5001/static/datafile/aijiaocai.csv
七彩英语-英文电子书,http://120.92.71.142:5001/static/datafile/qicaiyingyu-yingwendianzishu.csv
Safari图书,http://120.92.71.142:5001/static/datafile/Safari tushu.csv
书格,http://120.92.71.142:5001/static/datafile/shuge.csv
上海之窗,http://120.92.71.142:5001/static/datafile/shangghaizhichuang.csv
悦读,http://120.92.71.142:5001/static/datafile/yuedu.csv
中药图谱资源库,http://120.92.71.142:5001/static/datafile/zhongyaotupuziyuanku.csv
丁香园,http://120.92.71.142:5001/static/datafile/dingxiangyuan.csv
医学微视,http://120.92.71.142:5001/static/datafile/yixueweishi.csv
药智网,http://120.92.71.142:5001/static/datafile/yaozhiwang.csv
国家药品监督管理局,http://120.92.71.142:5001/static/datafile/guojiayaopingjianduguanliju.csv
搜药品,http://120.92.71.142:5001/static/datafile/souyaoping.csv
100医药网,http://120.92.71.142:5001/static/datafile/100yiyaowang.csv
医药网,http://120.92.71.142:5001/static/datafile/yiyaowang.csv
中药材大典,http://120.92.71.142:5001/static/datafile/zhongyaocaidadian.csv
国家自然科学基金基础研究知识库,http://120.92.71.142:5001/static/datafile/guojiazirankexuejijinjichuyanjiuzhishiku.csv
国家社科基金项目数据库,http://120.92.71.142:5001/static/datafile/guojiashekejijinxiangmushujuku.csv
中国历代人物传记资料库,http://120.92.71.142:5001/static/datafile/zhongguolidairenwuzhuanjiziliaoku.csv
人物传记资料库,http://120.92.71.142:5001/static/datafile/renwuzhuanjiziliaoku.csv
香港教育大学学者库,http://120.92.71.142:5001/static/datafile/xianggangjiaoyudaxuexuezheku.csv
乔治华盛顿大学学者库,http://120.92.71.142:5001/static/datafile/qiaozhihuashengdundashengxuezheku.csv
国外汉学家数据库,http://120.92.71.142:5001/static/datafile/guowaihanxuejiashujuku.csv
香港理工大学学者库,http://120.92.71.142:5001/static/datafile/xianggangligongdaxuexuezheku.csv
香港科技大学学者库,http://120.92.71.142:5001/static/datafile/xianggangkejidaxuexuezheku.csv
南京地质古生物研究所学者库,http://120.92.71.142:5001/static/datafile/nanjingdizhigushengwuyanjiusuoxuezheku.csv
传记词典,http://120.92.71.142:5001/static/datafile/zhuanjicidian.csv
国学网国学人物,http://120.92.71.142:5001/static/datafile/guoxuewangguoxuerenwu.csv
Aminer学者库,http://120.92.71.142:5001/static/datafile/Aminerxuezheku.csv
剑桥大学出版社数据库,http://120.92.71.142:5001/static/datafile/jianqiaodaxuechubansheshujuku.csv
法国科学传播出版社,http://120.92.71.142:5001/static/datafile/faguokexuechuanbochubanshe.csv
美国校际社会科学数据共享联盟,http://120.92.71.142:5001/static/datafile/meiguoxiaojishehuikexueshujugongxianglianmeng.csv
剑桥知识库,http://120.92.71.142:5001/static/datafile/jianqiaozhishiku.csv
Wiley Online Library,http://120.92.71.142:5001/static/datafile/wiley online library.csv
DART-Europe,http://120.92.71.142:5001/static/datafile/DART-Europe.csv
DOAJ开放期刊数据库,http://120.92.71.142:5001/static/datafile/DOAJkaifangqikanshujuku.csv
library genesis,http://120.92.71.142:5001/static/datafile/library genesis.csv
Hindawi期刊库,http://120.92.71.142:5001/static/datafile/Hindawiqikanku.csv
香港理工大学文献库,http://120.92.71.142:5001/static/datafile/xianggangligongdaxuewenxianku.csv
香港大学学术库,http://120.92.71.142:5001/static/datafile/xianggangdaxuexueshuku.csv
香港教育大学学术文献库,http://120.92.71.142:5001/static/datafile/xianggangjiaoyudaxuexueshuwenxianku.csv
国际文博网站ICOM,http://120.92.71.142:5001/static/datafile/guojiwenbowangzhanICOM.csv
CiNii日本论文,http://120.92.71.142:5001/static/datafile/CiNii ribenlunwen.csv
JoVE video articles,http://120.92.71.142:5001/static/datafile/JoVE video articles.csv
Institutional Repositories DataBase,http://120.92.71.142:5001/static/datafile/Institutional Repositories DataBase.csv
中国科学院南京地质古生物研究所文献库,http://120.92.71.142:5001/static/datafile/zhongguokexueyuannanjinggushengwuyanjiusuowenxianku.csv
OALib学术文章,http://120.92.71.142:5001/static/datafile/OALib xueshuwenzhang.csv
OALib期刊,http://120.92.71.142:5001/static/datafile/OALib qikan.csv
Public Library of Science,http://120.92.71.142:5001/static/datafile/Public Library of Science.csv
ScienceDirect,http://120.92.71.142:5001/static/datafile/ScienceDirect.csv
Springer Link,http://120.92.71.142:5001/static/datafile/Springer Link.csv
Taylor & Francis Group,http://120.92.71.142:5001/static/datafile/Taylor & Francis Group.csv
台湾期刊论文索引,http://120.92.71.142:5001/static/datafile/taiwanqikanlunwensuoyin.csv
台湾学术期刊库,http://120.92.71.142:5001/static/datafile/taiwanxueshuqikanku.csv
Open Knowledge Repository,http://120.92.71.142:5001/static/datafile/Open Knowledge Repository.csv
Royal Society of Chemistry - Articles,http://120.92.71.142:5001/static/datafile/Royal Society of Chemistry - Articles.csv
易阅通,http://120.92.71.142:5001/static/datafile/yiyuetong.csv
J-STAGE数据库,http://120.92.71.142:5001/static/datafile/J-STAGEshujuku.csv
国家科技数字图书馆,http://120.92.71.142:5001/static/datafile/guojiakejishuzitushuguan.csv
瑞士多学科数字出版社数据库,http://120.92.71.142:5001/static/datafile/ruishiduoxuekeshuzichubansheshujuku.csv
麻省理工学院MIT学术论文库,http://120.92.71.142:5001/static/datafile/mashengligongxueyuanMITxueshulunwenku.csv
Nature数据库,http://120.92.71.142:5001/static/datafile/Natureshujuku.csv
X-MOL咨讯平台,http://120.92.71.142:5001/static/datafile/X-MOLzixunpingtai.csv
百度题库,http://120.92.71.142:5001/static/datafile/baidutiku.csv
人民教育出版社,http://120.92.71.142:5001/static/datafile/renmingjiaoyuchubanshe.csv
中大网校,http://120.92.71.142:5001/static/datafile/zhongdawangxiao.csv
作文网,http://120.92.71.142:5001/static/datafile/zuowenwang.csv
教育资源库,http://120.92.71.142:5001/static/datafile/jiaoyuziyuanku.csv
道客巴巴教学库,http://120.92.71.142:5001/static/datafile/daokebabajiaoxueku.csv
第一备课网数据库,http://120.92.71.142:5001/static/datafile/diyibeikewangshujuku.csv
语文课件数据库,http://120.92.71.142:5001/static/datafile/yuwenkejianshujuku.csv
课件网数据库,http://120.92.71.142:5001/static/datafile/kejianwangshujuku.csv
max.book课件库,http://120.92.71.142:5001/static/datafile/max.bookkejianku.csv
中学课件网,http://120.92.71.142:5001/static/datafile/zhongxuekejianwang.csv
大学资源网,http://120.92.71.142:5001/static/datafile/daxueziyuanwang.csv
21世纪教育在线题库,http://120.92.71.142:5001/static/datafile/21shijijiaoyuzaixiantiku.csv
公务员在线考试题库,http://120.92.71.142:5001/static/datafile/gongwuyuanzaixiankaoshitiku.csv
华图在线题库,http://120.92.71.142:5001/static/datafile/huatuzaixiantiku.csv
沪江题库,http://120.92.71.142:5001/static/datafile/hujiangtiku.csv
中共金融人,http://120.92.71.142:5001/static/datafile/zhonggongjinrongren.csv
计蒜客,http://120.92.71.142:5001/static/datafile/jisuanke.csv
AI题库,http://120.92.71.142:5001/static/datafile/AItiku.csv
力扣题库,http://120.92.71.142:5001/static/datafile/likoutiku.csv
牛客网,http://120.92.71.142:5001/static/datafile/niukewang.csv
题库网,http://120.92.71.142:5001/static/datafile/tikuwang.csv
新东方在线,http://120.92.71.142:5001/static/datafile/xindongfangzaixian.csv
学法网,http://120.92.71.142:5001/static/datafile/xuefawang.csv
一起学习网,http://120.92.71.142:5001/static/datafile/yiqixuexiwang.csv
智力题,http://120.92.71.142:5001/static/datafile/zhiliti.csv
组卷网题库,http://120.92.71.142:5001/static/datafile/zujuanwangtiku.csv
百度传课,http://120.92.71.142:5001/static/datafile/baiduchuanke.csv
Coursera 网络课程,http://120.92.71.142:5001/static/datafile/Coursera wangluokecheng.csv
edX,http://120.92.71.142:5001/static/datafile/edX.csv
厚大法考,http://120.92.71.142:5001/static/datafile/houdafakao.csv
好大学在线,http://120.92.71.142:5001/static/datafile/haodaxuezaixian.csv
可汗学院,http://120.92.71.142:5001/static/datafile/kehanxueyuan.csv
慕课网,http://120.92.71.142:5001/static/datafile/mukewang.csv
教视网,http://120.92.71.142:5001/static/datafile/jiaoshiwang.csv
腾讯课堂,http://120.92.71.142:5001/static/datafile/texunketang.csv
知识视界,http://120.92.71.142:5001/static/datafile/zhishishijie.csv
网易公开课,http://120.92.71.142:5001/static/datafile/wangyigongkaike.csv
学堂在线,http://120.92.71.142:5001/static/datafile/xuetangzaixian.csv
网上报告厅学术鉴赏,http://120.92.71.142:5001/static/datafile/wangshangbaogaotingxueshujianshang.csv
中国大学慕课,http://120.92.71.142:5001/static/datafile/zhongguodaxuemuke.csv
51CTO学院,http://120.92.71.142:5001/static/datafile/51CTOxueyuan.csv
大学生自学网,http://120.92.71.142:5001/static/datafile/daxueshengzixuewang.csv
E-learning_for_kids,http://120.92.71.142:5001/static/datafile/e-learning for kids.csv
美好学院,http://120.92.71.142:5001/static/datafile/meihaoxueyuan.csv
新浪公开课,http://120.92.71.142:5001/static/datafile/xinlanggongkaike.csv
TED,http://120.92.71.142:5001/static/datafile/TED.csv
一刻talks,http://120.92.71.142:5001/static/datafile/yiketalks.csv
一席演讲,http://120.92.71.142:5001/static/datafile/yixiyanjiang.csv
优米网,http://120.92.71.142:5001/static/datafile/youmiwang.csv
36kr,http://120.92.71.142:5001/static/datafile/36kr.csv
动物世界,http://120.92.71.142:5001/static/datafile/dongwushijie.csv
果壳网,http://120.92.71.142:5001/static/datafile/guokewang.csv
环球科学,http://120.92.71.142:5001/static/datafile/huanqiukexue.csv
化石网,http://120.92.71.142:5001/static/datafile/huashiwang.csv
中国统计网,http://120.92.71.142:5001/static/datafile/zhongguotongjiwang.csv
冷趣网,http://120.92.71.142:5001/static/datafile/lengquwang.csv
趣知识,http://120.92.71.142:5001/static/datafile/quzhishi.csv
人人自学网,http://120.92.71.142:5001/static/datafile/renrenzixuewang.csv
ThoughtCo,http://120.92.71.142:5001/static/datafile/ThoughtCo.csv
华尔街见闻,http://120.92.71.142:5001/static/datafile/huaerjiejianwen.csv
微科普,http://120.92.71.142:5001/static/datafile/weikepu.csv
国学网资讯,http://120.92.71.142:5001/static/datafile/guoxuewangzixun.csv
十万个为什么,http://120.92.71.142:5001/static/datafile/shiwanggeweishenme.csv
科学松鼠会-科学资讯,http://120.92.71.142:5001/static/datafile/kexuesongshuhui-kexuezixun.csv
中国植物志,http://120.92.71.142:5001/static/datafile/zhongguozhiwuzhi.csv
Google Dataset Search,http://120.92.71.142:5001/static/datafile/Google Dataset Search.csv
国家地球系统科学数据,http://120.92.71.142:5001/static/datafile/guojiadiqiuxitongkexueshuju.csv
Kaggle数据集,http://120.92.71.142:5001/static/datafile/kaggleshujuji.csv
QS世界大学排名,http://120.92.71.142:5001/static/datafile/QSshijiedaxuepaiming.csv
SJR大学排名-按国家,http://120.92.71.142:5001/static/datafile/SJRdaxuepaiming-anguojia.csv
SJR大学排名-按期刊数量,http://120.92.71.142:5001/static/datafile/SJRdaxuepaiming-anqikanshuliang.csv
爱荷华大学,http://120.92.71.142:5001/static/datafile/aihehuadaxue.csv
爱荷华州立大学,http://120.92.71.142:5001/static/datafile/aihehuazhoulidaxue.csv
阿拉巴马大学,http://120.92.71.142:5001/static/datafile/alabamadaxue.csv
北卡罗来纳大学,http://120.92.71.142:5001/static/datafile/beikaluolainadaxue.csv
宾夕法尼亚大学,http://120.92.71.142:5001/static/datafile/binxifaniyadaxue.csv
宾夕法尼亚州立大学,http://120.92.71.142:5001/static/datafile/binxifaniyazhoulidaxue.csv
宾州印第安纳大学,http://120.92.71.142:5001/static/datafile/binzhouyindiannadaxue.csv
伯克利大学,http://120.92.71.142:5001/static/datafile/bokelidaxue.csv
波士顿大学,http://120.92.71.142:5001/static/datafile/boshidundaxue.csv
布兰迪斯大学,http://120.92.71.142:5001/static/datafile/bulandisidaxue.csv
布朗大学,http://120.92.71.142:5001/static/datafile/bulangdaxue.csv
得克萨斯大学西南医学中心,http://120.92.71.142:5001/static/datafile/dekesasidaxuexinanyixuezhongxin.csv
德州农工大学,http://120.92.71.142:5001/static/datafile/dezhounonggongdaxue.csv
杜克大学,http://120.92.71.142:5001/static/datafile/dukedaxue.csv
俄亥俄州立大学,http://120.92.71.142:5001/static/datafile/ehaiezhoulidaxue.csv
俄勒冈卫生科学大学,http://120.92.71.142:5001/static/datafile/elegangweishengkexuedaxue.csv
俄勒冈州立大学,http://120.92.71.142:5001/static/datafile/elegangzhoulidaxue.csv
范德堡大学,http://120.92.71.142:5001/static/datafile/fandebaodaxue.csv
佛罗里达大学,http://120.92.71.142:5001/static/datafile/foluolidadaxue.csv
佛罗里达州立大学,http://120.92.71.142:5001/static/datafile/foluolidazhoulidaxue.csv
弗吉尼亚大学,http://120.92.71.142:5001/static/datafile/fujiniyadaxue.csv
弗吉尼亚理工学院,http://120.92.71.142:5001/static/datafile/fujiniyaligongxueyuan.csv
哥伦比亚大学,http://120.92.71.142:5001/static/datafile/gelunbiyadaxue.csv
哈佛大学,http://120.92.71.142:5001/static/datafile/hafodaxue.csv
华盛顿大学-西雅图,http://120.92.71.142:5001/static/datafile/huashengdundaxue-xiyatu.csv
华盛顿大学,http://120.92.71.142:5001/static/datafile/huashengdundaxue.csv
加州大学-河滨,http://120.92.71.142:5001/static/datafile/jiazhoudaxue-hebin.csv
加州大学-旧金山,http://120.92.71.142:5001/static/datafile/jiazhoudaxue-jiujinshan.csv
加州大学-洛杉矶,http://120.92.71.142:5001/static/datafile/jiazhoudaxue-luoshanji.csv
加州大学-圣地亚哥,http://120.92.71.142:5001/static/datafile/jiazhoudaxue-shengdiyage.csv
加州大学-圣塔芭芭拉,http://120.92.71.142:5001/static/datafile/jiazhoudaxue-shengtababala.csv
加州理工学院,http://120.92.71.142:5001/static/datafile/jiazhouligongxueyuan.csv
卡内基梅隆大学,http://120.92.71.142:5001/static/datafile/kaneijimeilongdaxue.csv
康奈尔大学,http://120.92.71.142:5001/static/datafile/kangnaierdaxue.csv
堪萨斯大学,http://120.92.71.142:5001/static/datafile/kansasidaxue.csv
科罗拉多州立大学,http://120.92.71.142:5001/static/datafile/keluoladuozhoulidaxue.csv
莱斯大学,http://120.92.71.142:5001/static/datafile/laisidaxue.csv
罗格斯大学新布朗斯维克分校,http://120.92.71.142:5001/static/datafile/luogesidaxuexinbulangsiweikefenxiao.csv
路易斯安娜州立大学,http://120.92.71.142:5001/static/datafile/luyisiannazhoulidaxue.csv
马里兰大学,http://120.92.71.142:5001/static/datafile/malilandaxue.csv
马萨诸塞大学,http://120.92.71.142:5001/static/datafile/masazhusaidaxue.csv
马萨诸塞大学医学院,http://120.92.71.142:5001/static/datafile/masazhusaidaxueyixueyuan.csv
美国大学华盛顿法学院,http://120.92.71.142:5001/static/datafile/meiguodaxuehuashengdunfaxueyuan.csv
明尼苏达大学,http://120.92.71.142:5001/static/datafile/mingnisudadaxue.csv
密苏里大学,http://120.92.71.142:5001/static/datafile/misulidaxue.csv
密歇根州立大学,http://120.92.71.142:5001/static/datafile/mixiegenzhoulidaxue.csv
南佛罗里达大学,http://120.92.71.142:5001/static/datafile/nanfoluolidadaxue.csv
南加州大学,http://120.92.71.142:5001/static/datafile/nanjiazhoudaxue.csv
南卡罗莱纳医科大学,http://120.92.71.142:5001/static/datafile/nankaluolainayikedaxue.csv
内布拉斯加大学,http://120.92.71.142:5001/static/datafile/neibulasijiadaxue.csv
纽约大学,http://120.92.71.142:5001/static/datafile/niuyuedaxue.csv
匹兹堡大学,http://120.92.71.142:5001/static/datafile/pizibaodaxue.csv
普渡大学,http://120.92.71.142:5001/static/datafile/pududaxue.csv
普林斯顿大学,http://120.92.71.142:5001/static/datafile/pulinsidundaxue.csv
乔治城大学,http://120.92.71.142:5001/static/datafile/qiaozhichengdaxue.csv
乔治梅森大学,http://120.92.71.142:5001/static/datafile/qiaozhimeisendaxue.csv
斯坦福大学数据库,http://120.92.71.142:5001/static/datafile/sitanfudaxueshujuku.csv
塔夫茨大学,http://120.92.71.142:5001/static/datafile/tafucidaxue.csv
田纳西大学,http://120.92.71.142:5001/static/datafile/tiannaxidaxue.csv
威斯康星大学,http://120.92.71.142:5001/static/datafile/weisikangxingdaxue.csv
夏威夷大学马诺阿分校,http://120.92.71.142:5001/static/datafile/xiaweiyidaxuemanuoafenxiao.csv
西北大学,http://120.92.71.142:5001/static/datafile/xibeidaxue.csv
西奈山医学院,http://120.92.71.142:5001/static/datafile/xinaishanyixueyuan.csv
休斯顿大学,http://120.92.71.142:5001/static/datafile/xiusidundaxue.csv
亚利桑那大学,http://120.92.71.142:5001/static/datafile/yalisangnadaxue.csv
亚利桑那州立大学,http://120.92.71.142:5001/static/datafile/yalisangnazhoulidaxue.csv
耶鲁大学,http://120.92.71.142:5001/static/datafile/yeludaxue.csv
伊利诺大学,http://120.92.71.142:5001/static/datafile/yilinuodaxue.csv
伊利诺伊大学,http://120.92.71.142:5001/static/datafile/yilinuoyidaxue.csv
印第安纳大学,http://120.92.71.142:5001/static/datafile/yindiannadaxue.csv
约翰霍普金斯大学,http://120.92.71.142:5001/static/datafile/yuehanhuopujinsidaxue.csv
芝加哥大学,http://120.92.71.142:5001/static/datafile/zhijiagedaxue.csv
佐治亚大学,http://120.92.71.142:5001/static/datafile/zuozhiyadaxue.csv
佐治亚理工学院,http://120.92.71.142:5001/static/datafile/zuozhiyaligongxueyuan.csv
